Llave.Casilla,NOMBRE_ESTADO.x,iD_ESTADO.x,ID_DISTRITO.x,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,Ausentismo2,Porcentaje_Sustituciones,porc_Rechazos,porc_NE,porc_Aptos,Casillas_x_CAE_escaladas,A1,B1,C1,Federal1,Concurrente1,Rural1,Urbana1,Mixta1,porc_m_mesas,porc_h_mesas,porc_sin_e_mesas,porc_prim_mesas,porc_sec_mesas,porc_bach_mesas,porc_lic_mesas,porc_esp_mesas,edad_min_escalada_X_edo,edad_max_escalada_X_edo,edad_promedio_escalada_X_edo,edad_rango_escalada_X_edo,ciudadanos_antemesas_escalada_X_edo,edad_min_escalada_Nacional,edad_max_escalada_Nacional,edad_promedio_escalada_Nacional,edad_rango_escalada_Nacional,ciudadanos_antemesas_escalada_Nacional
9-DISTRITO FEDERAL-18-2088-B,DISTRITO FEDERAL,9,18,2088,1,B,0,1,0.222222222,0.06993007,0.174825175,0.167832168,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0,0.333333333,0.333333333,0.333333333,0,0.42,0.692307692,0.620689655,0.568965517,1,0.381818182,0.692307692,0.5625,0.568965517,1
9-DISTRITO FEDERAL-18-2088-C1,DISTRITO FEDERAL,9,18,2088,1,C,0,1,0.444444444,0.06993007,0.174825175,0.167832168,0.857142857,0,0,1,0,1,0,1,0,0.222222222,0.777777778,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.36,0.512820513,0.482758621,0.379310345,1,0.327272727,0.512820513,0.4375,0.379310345,1
9-DISTRITO FEDERAL-18-2089-B,DISTRITO FEDERAL,9,18,2089,1,B,0,1,0.333333333,0.125786164,0.251572327,0.251572327,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0,0.222222222,0.333333333,0.444444444,0,0.42,0.679487179,0.568965517,0.551724138,1,0.381818182,0.679487179,0.515625,0.551724138,1
9-DISTRITO FEDERAL-18-2089-C1,DISTRITO FEDERAL,9,18,2089,1,C,0,1,0.333333333,0.125786164,0.251572327,0.251572327,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.111111111,0.111111111,0.555555556,0,0.4,0.858974359,0.689655172,0.810344828,1,0.363636364,0.858974359,0.625,0.810344828,1
9-DISTRITO FEDERAL-18-2090-B,DISTRITO FEDERAL,9,18,2090,1,B,0,1,0.777777778,0.1796875,0.3203125,0.21875,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.333333333,0.111111111,0.444444444,0.111111111,0.4,0.820512821,0.724137931,0.75862069,1,0.363636364,0.820512821,0.65625,0.75862069,1
9-DISTRITO FEDERAL-18-2090-C1,DISTRITO FEDERAL,9,18,2090,1,C,0,0,0.555555556,0.1796875,0.3203125,0.21875,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.111111111,0.666666667,0,0.48,0.897435897,0.74137931,0.793103448,1,0.436363636,0.897435897,0.671875,0.793103448,1
9-DISTRITO FEDERAL-18-2091-B,DISTRITO FEDERAL,9,18,2091,1,B,0,1,0.666666667,0.243421053,0.263157895,0.236842105,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0.111111111,0.444444444,0.444444444,0,0.82,0.769230769,0.896551724,0.327586207,1,0.745454545,0.769230769,0.8125,0.327586207,1
9-DISTRITO FEDERAL-18-2091-C1,DISTRITO FEDERAL,9,18,2091,1,C,0,0,0.444444444,0.243421053,0.263157895,0.236842105,0.714285714,0,1,0,0,1,0,1,0,0.777777778,0.222222222,0,0,0.111111111,0.666666667,0.222222222,0,0.46,0.858974359,0.724137931,0.75862069,1,0.418181818,0.858974359,0.65625,0.75862069,1
9-DISTRITO FEDERAL-18-2092-B,DISTRITO FEDERAL,9,18,2092,1,B,0,0,0.333333333,0.152671756,0.213740458,0.167938931,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.555555556,0.111111111,0,0.36,0.897435897,0.689655172,0.896551724,1,0.327272727,0.897435897,0.625,0.896551724,1
9-DISTRITO FEDERAL-18-2092-C1,DISTRITO FEDERAL,9,18,2092,1,C,0,1,0.222222222,0.152671756,0.213740458,0.167938931,0.857142857,0,1,0,0,1,0,1,0,1,0,0,0.222222222,0.333333333,0.222222222,0.222222222,0,0.44,0.884615385,0.793103448,0.810344828,1,0.4,0.884615385,0.71875,0.810344828,1
9-DISTRITO FEDERAL-18-2093-B,DISTRITO FEDERAL,9,18,2093,1,B,0,1,0.888888889,0.191860465,0.319767442,0.238372093,0.857142857,0,1,0,0,1,0,1,0,0.777777778,0.222222222,0,0.222222222,0.333333333,0.222222222,0.222222222,0,0.4,0.871794872,0.793103448,0.827586207,1,0.363636364,0.871794872,0.71875,0.827586207,1
9-DISTRITO FEDERAL-18-2093-C1,DISTRITO FEDERAL,9,18,2093,1,C,0,0,0.444444444,0.191860465,0.319767442,0.238372093,0.857142857,0,0,1,0,1,0,1,0,0.333333333,0.666666667,0,0.222222222,0.111111111,0.222222222,0.444444444,0,0.56,0.807692308,0.655172414,0.603448276,1,0.509090909,0.807692308,0.59375,0.603448276,1
9-DISTRITO FEDERAL-18-2094-B,DISTRITO FEDERAL,9,18,2094,1,B,0,0,0,0.098726115,0.292993631,0.136942675,0.857142857,0,1,0,0,1,0,1,0,1,0,0,0.111111111,0.444444444,0.111111111,0.222222222,0.111111111,0.4,0.858974359,0.689655172,0.810344828,1,0.363636364,0.858974359,0.625,0.810344828,1
9-DISTRITO FEDERAL-18-2094-C1,DISTRITO FEDERAL,9,18,2094,1,C,0,1,0.111111111,0.098726115,0.292993631,0.136942675,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.444444444,0.222222222,0.111111111,0.111111111,0.36,0.653846154,0.517241379,0.568965517,1,0.327272727,0.653846154,0.46875,0.568965517,1
9-DISTRITO FEDERAL-18-2094-C2,DISTRITO FEDERAL,9,18,2094,2,C,0,1,0.555555556,0.098726115,0.292993631,0.136942675,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.333333333,0.111111111,0.444444444,0,0.46,0.525641026,0.517241379,0.310344828,1,0.418181818,0.525641026,0.46875,0.310344828,1
9-DISTRITO FEDERAL-18-2094-C3,DISTRITO FEDERAL,9,18,2094,3,C,0,0,0,0.098726115,0.292993631,0.136942675,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.444444444,0.222222222,0.222222222,0,0.46,0.897435897,0.74137931,0.810344828,1,0.418181818,0.897435897,0.671875,0.810344828,1
9-DISTRITO FEDERAL-18-2095-B,DISTRITO FEDERAL,9,18,2095,1,B,0,0,0,0.220930233,0.290697674,0.23255814,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.222222222,0.333333333,0.333333333,0.111111111,0,0.46,0.820512821,0.74137931,0.706896552,1,0.418181818,0.820512821,0.671875,0.706896552,1
9-DISTRITO FEDERAL-18-2096-B,DISTRITO FEDERAL,9,18,2096,1,B,0,0,0.444444444,0.165048544,0.339805825,0.252427184,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.333333333,0.444444444,0.222222222,0,0.38,0.717948718,0.689655172,0.637931034,1,0.345454545,0.717948718,0.625,0.637931034,1
9-DISTRITO FEDERAL-18-2096-C1,DISTRITO FEDERAL,9,18,2096,1,C,0,0,0.333333333,0.165048544,0.339805825,0.252427184,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.333333333,0.444444444,0,0.46,0.769230769,0.689655172,0.637931034,1,0.418181818,0.769230769,0.625,0.637931034,1
9-DISTRITO FEDERAL-18-2097-B,DISTRITO FEDERAL,9,18,2097,1,B,0,0,0,0.225225225,0.27027027,0.225225225,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.333333333,0.333333333,0.111111111,0.52,0.858974359,0.706896552,0.706896552,1,0.472727273,0.858974359,0.640625,0.706896552,1
9-DISTRITO FEDERAL-18-2097-C1,DISTRITO FEDERAL,9,18,2097,1,C,0,0,0,0.225225225,0.27027027,0.225225225,0.714285714,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.111111111,0.333333333,0.444444444,0,0.48,0.884615385,0.844827586,0.775862069,1,0.436363636,0.884615385,0.765625,0.775862069,1
9-DISTRITO FEDERAL-18-2098-B,DISTRITO FEDERAL,9,18,2098,1,B,0,1,0.222222222,0.164835165,0.274725275,0.131868132,0.857142857,0,0,1,0,1,0,1,0,0.888888889,0.111111111,0,0.111111111,0.222222222,0.555555556,0.111111111,0,0.38,0.692307692,0.706896552,0.603448276,1,0.345454545,0.692307692,0.640625,0.603448276,1
9-DISTRITO FEDERAL-18-2099-B,DISTRITO FEDERAL,9,18,2099,1,B,0,1,0.222222222,0.134020619,0.345360825,0.216494845,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.36,0.846153846,0.672413793,0.827586207,1,0.327272727,0.846153846,0.609375,0.827586207,1
9-DISTRITO FEDERAL-18-2099-C1,DISTRITO FEDERAL,9,18,2099,1,C,0,1,0.666666667,0.134020619,0.345360825,0.216494845,0.857142857,0,0,1,0,1,0,1,0,0.333333333,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0,0.4,0.820512821,0.637931034,0.75862069,1,0.363636364,0.820512821,0.578125,0.75862069,1
9-DISTRITO FEDERAL-18-2099-C2,DISTRITO FEDERAL,9,18,2099,2,C,0,1,0.555555556,0.134020619,0.345360825,0.216494845,0.857142857,0,0,1,0,1,0,1,0,0.888888889,0.111111111,0,0.111111111,0.333333333,0.444444444,0.111111111,0,0.5,0.641025641,0.689655172,0.431034483,1,0.454545455,0.641025641,0.625,0.431034483,1
9-DISTRITO FEDERAL-18-2099-C3,DISTRITO FEDERAL,9,18,2099,3,C,0,1,0.444444444,0.134020619,0.345360825,0.216494845,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.833333333,0.689655172,0.793103448,1,0.345454545,0.833333333,0.625,0.793103448,1
9-DISTRITO FEDERAL-18-2099-C4,DISTRITO FEDERAL,9,18,2099,4,C,0,0,0.444444444,0.134020619,0.345360825,0.216494845,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.111111111,0.222222222,0.444444444,0,0.4,0.833333333,0.637931034,0.775862069,1,0.363636364,0.833333333,0.578125,0.775862069,1
9-DISTRITO FEDERAL-18-2100-B,DISTRITO FEDERAL,9,18,2100,1,B,0,0,0.222222222,0.151785714,0.330357143,0.276785714,0.571428571,0,1,0,0,1,0,1,0,0.222222222,0.777777778,0,0,0.111111111,0.555555556,0.222222222,0.111111111,0.38,0.897435897,0.724137931,0.879310345,1,0.345454545,0.897435897,0.65625,0.879310345,1
9-DISTRITO FEDERAL-18-2100-C1,DISTRITO FEDERAL,9,18,2100,1,C,0,0,0,0.151785714,0.330357143,0.276785714,0.571428571,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.111111111,0.666666667,0.111111111,0,0.36,0.756410256,0.603448276,0.706896552,1,0.327272727,0.756410256,0.546875,0.706896552,1
9-DISTRITO FEDERAL-18-2101-B,DISTRITO FEDERAL,9,18,2101,1,B,0,0,0,0.058479532,0.456140351,0.192982456,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.4,0.807692308,0.620689655,0.74137931,1,0.363636364,0.807692308,0.5625,0.74137931,1
9-DISTRITO FEDERAL-18-2101-C1,DISTRITO FEDERAL,9,18,2101,1,C,0,0,0.222222222,0.058479532,0.456140351,0.192982456,0.857142857,0,1,0,0,1,0,1,0,0.777777778,0.222222222,0,0.222222222,0.111111111,0.333333333,0.333333333,0,0.38,0.884615385,0.534482759,0.862068966,1,0.345454545,0.884615385,0.484375,0.862068966,1
9-DISTRITO FEDERAL-18-2102-B,DISTRITO FEDERAL,9,18,2102,1,B,0,0,0.222222222,0.075144509,0.456647399,0.208092486,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.333333333,0.222222222,0.111111111,0.38,0.884615385,0.724137931,0.862068966,1,0.345454545,0.884615385,0.65625,0.862068966,1
9-DISTRITO FEDERAL-18-2102-C1,DISTRITO FEDERAL,9,18,2102,1,C,0,1,0.555555556,0.075144509,0.456647399,0.208092486,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.42,0.820512821,0.706896552,0.74137931,1,0.381818182,0.820512821,0.640625,0.74137931,1
9-DISTRITO FEDERAL-18-2103-B,DISTRITO FEDERAL,9,18,2103,1,B,0,1,0.444444444,0.078651685,0.258426966,0.179775281,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.222222222,0.444444444,0,0.42,0.807692308,0.655172414,0.724137931,1,0.381818182,0.807692308,0.59375,0.724137931,1
9-DISTRITO FEDERAL-18-2104-B,DISTRITO FEDERAL,9,18,2104,1,B,0,1,0.222222222,0.162601626,0.235772358,0.203252033,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.222222222,0.333333333,0.444444444,0,0.38,0.846153846,0.74137931,0.810344828,1,0.345454545,0.846153846,0.671875,0.810344828,1
9-DISTRITO FEDERAL-18-2104-C1,DISTRITO FEDERAL,9,18,2104,1,C,0,1,0.555555556,0.162601626,0.235772358,0.203252033,0.714285714,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.46,0.871794872,0.74137931,0.775862069,1,0.418181818,0.871794872,0.671875,0.775862069,1
9-DISTRITO FEDERAL-18-2105-B,DISTRITO FEDERAL,9,18,2105,1,B,0,1,0.111111111,0.1015625,0.28125,0.21875,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0.111111111,0.666666667,0.222222222,0,0.42,0.615384615,0.620689655,0.465517241,1,0.381818182,0.615384615,0.5625,0.465517241,1
9-DISTRITO FEDERAL-18-2105-C1,DISTRITO FEDERAL,9,18,2105,1,C,0,0,0.333333333,0.1015625,0.28125,0.21875,0.714285714,0,0,1,0,1,0,1,0,0.333333333,0.666666667,0,0,0.222222222,0.444444444,0.333333333,0,0.36,0.615384615,0.568965517,0.517241379,1,0.327272727,0.615384615,0.515625,0.517241379,1
9-DISTRITO FEDERAL-18-2106-C1,DISTRITO FEDERAL,9,18,2106,1,C,0,0,0.666666667,0.138888889,0.256944444,0.256944444,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.56,0.717948718,0.689655172,0.482758621,1,0.509090909,0.717948718,0.625,0.482758621,1
9-DISTRITO FEDERAL-18-2107-B,DISTRITO FEDERAL,9,18,2107,1,B,0,0,0.666666667,0.092105263,0.289473684,0.263157895,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.111111111,0.222222222,0.666666667,0,0.4,0.666666667,0.672413793,0.551724138,1,0.363636364,0.666666667,0.609375,0.551724138,1
9-DISTRITO FEDERAL-18-2107-C1,DISTRITO FEDERAL,9,18,2107,1,C,0,1,0.888888889,0.092105263,0.289473684,0.263157895,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.333333333,0.444444444,0,0.42,0.58974359,0.655172414,0.431034483,1,0.381818182,0.58974359,0.59375,0.431034483,1
9-DISTRITO FEDERAL-18-2108-B,DISTRITO FEDERAL,9,18,2108,1,B,0,0,0.777777778,0.085227273,0.25,0.25,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.111111111,0.444444444,0.333333333,0.111111111,0.36,0.641025641,0.534482759,0.551724138,1,0.327272727,0.641025641,0.484375,0.551724138,1
9-DISTRITO FEDERAL-18-2108-C1,DISTRITO FEDERAL,9,18,2108,1,C,0,0,0.555555556,0.085227273,0.25,0.25,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0,0.111111111,0.666666667,0,0.4,0.730769231,0.655172414,0.637931034,1,0.363636364,0.730769231,0.59375,0.637931034,1
9-DISTRITO FEDERAL-18-2109-B,DISTRITO FEDERAL,9,18,2109,1,B,0,0,0.888888889,0.136363636,0.254545455,0.254545455,0.857142857,0,0,1,0,1,0,1,0,0.222222222,0.777777778,0.111111111,0,0.222222222,0.555555556,0.111111111,0,0.38,0.858974359,0.603448276,0.827586207,1,0.345454545,0.858974359,0.546875,0.827586207,1
9-DISTRITO FEDERAL-18-2109-C1,DISTRITO FEDERAL,9,18,2109,1,C,0,0,0.888888889,0.136363636,0.254545455,0.254545455,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.111111111,0.666666667,0.222222222,0,0.48,0.846153846,0.724137931,0.724137931,1,0.436363636,0.846153846,0.65625,0.724137931,1
9-DISTRITO FEDERAL-18-2110-B,DISTRITO FEDERAL,9,18,2110,1,B,0,0,1.111111111,0.121212121,0.340909091,0.333333333,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0,0,0.666666667,0.333333333,0,0.38,0.538461538,0.482758621,0.396551724,1,0.345454545,0.538461538,0.4375,0.396551724,1
9-DISTRITO FEDERAL-18-2110-C1,DISTRITO FEDERAL,9,18,2110,1,C,0,0,0.777777778,0.121212121,0.340909091,0.333333333,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0,0,0.666666667,0.333333333,0,0.36,0.666666667,0.5,0.586206897,1,0.327272727,0.666666667,0.453125,0.586206897,1
9-DISTRITO FEDERAL-18-2111-B,DISTRITO FEDERAL,9,18,2111,1,B,0,0,0.555555556,0.121794872,0.320512821,0.314102564,0.857142857,0,0,1,0,1,0,1,0,0.888888889,0.111111111,0,0,0.333333333,0.222222222,0.444444444,0,0.4,0.730769231,0.672413793,0.637931034,1,0.363636364,0.730769231,0.609375,0.637931034,1
9-DISTRITO FEDERAL-18-2111-C1,DISTRITO FEDERAL,9,18,2111,1,C,0,0,0.222222222,0.121794872,0.320512821,0.314102564,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.444444444,0.333333333,0.222222222,0,0.38,0.743589744,0.655172414,0.672413793,1,0.345454545,0.743589744,0.59375,0.672413793,1
9-DISTRITO FEDERAL-18-2112-B,DISTRITO FEDERAL,9,18,2112,1,B,0,1,0.666666667,0.04494382,0.219101124,0.219101124,0.571428571,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.333333333,0.111111111,0.222222222,0.333333333,0,0.36,0.666666667,0.655172414,0.586206897,1,0.327272727,0.666666667,0.59375,0.586206897,1
9-DISTRITO FEDERAL-18-2113-B,DISTRITO FEDERAL,9,18,2113,1,B,0,1,1,0.053475936,0.256684492,0.245989305,0.571428571,0,0,1,0,1,0,1,0,0.333333333,0.666666667,0,0,0.111111111,0.444444444,0.444444444,0,0.38,0.743589744,0.706896552,0.672413793,1,0.345454545,0.743589744,0.640625,0.672413793,1
9-DISTRITO FEDERAL-18-2113-C1,DISTRITO FEDERAL,9,18,2113,1,C,0,1,0.555555556,0.053475936,0.256684492,0.245989305,0.571428571,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.653846154,0.568965517,0.551724138,1,0.345454545,0.653846154,0.515625,0.551724138,1
9-DISTRITO FEDERAL-18-2114-B,DISTRITO FEDERAL,9,18,2114,1,B,0,1,0.555555556,0.095808383,0.233532934,0.233532934,0.571428571,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.42,0.666666667,0.620689655,0.534482759,1,0.381818182,0.666666667,0.5625,0.534482759,1
9-DISTRITO FEDERAL-18-2114-C1,DISTRITO FEDERAL,9,18,2114,1,C,0,1,1.222222222,0.095808383,0.233532934,0.233532934,0.571428571,0,1,0,0,1,0,1,0,0.222222222,0.777777778,0.111111111,0,0.333333333,0.111111111,0.333333333,0.111111111,0.44,0.717948718,0.620689655,0.586206897,1,0.4,0.717948718,0.5625,0.586206897,1
9-DISTRITO FEDERAL-18-2115-B,DISTRITO FEDERAL,9,18,2115,1,B,0,0,0.444444444,0.096045198,0.344632768,0.288135593,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.111111111,0.444444444,0.222222222,0.111111111,0.4,0.666666667,0.603448276,0.551724138,1,0.363636364,0.666666667,0.546875,0.551724138,1
9-DISTRITO FEDERAL-18-2115-C1,DISTRITO FEDERAL,9,18,2115,1,C,0,0,0.888888889,0.096045198,0.344632768,0.288135593,0.714285714,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0,0.111111111,0.333333333,0.333333333,0.222222222,0.44,0.615384615,0.568965517,0.448275862,1,0.4,0.615384615,0.515625,0.448275862,1
9-DISTRITO FEDERAL-18-2116-B,DISTRITO FEDERAL,9,18,2116,1,B,0,0,0.666666667,0.066037736,0.363207547,0.358490566,0.714285714,0,0,1,0,1,0,1,0,0.222222222,0.777777778,0,0,0.222222222,0.222222222,0.444444444,0.111111111,0.38,0.807692308,0.551724138,0.75862069,1,0.345454545,0.807692308,0.5,0.75862069,1
9-DISTRITO FEDERAL-18-2116-C1,DISTRITO FEDERAL,9,18,2116,1,C,0,0,0.888888889,0.066037736,0.363207547,0.358490566,0.714285714,0,0,1,0,1,0,1,0,0.333333333,0.666666667,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.48,0.653846154,0.637931034,0.465517241,1,0.436363636,0.653846154,0.578125,0.465517241,1
9-DISTRITO FEDERAL-18-2116-C2,DISTRITO FEDERAL,9,18,2116,2,C,0,0,0.444444444,0.066037736,0.363207547,0.358490566,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.222222222,0.333333333,0.222222222,0,0.36,0.641025641,0.568965517,0.551724138,1,0.327272727,0.641025641,0.515625,0.551724138,1
9-DISTRITO FEDERAL-18-2117-B,DISTRITO FEDERAL,9,18,2117,1,B,0,0,0.555555556,0.068421053,0.257894737,0.257894737,0.571428571,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.48,0.717948718,0.706896552,0.551724138,1,0.436363636,0.717948718,0.640625,0.551724138,1
9-DISTRITO FEDERAL-18-2117-C1,DISTRITO FEDERAL,9,18,2117,1,C,0,1,0.777777778,0.068421053,0.257894737,0.257894737,0.571428571,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.111111111,0.222222222,0.555555556,0,0.36,0.602564103,0.517241379,0.5,1,0.327272727,0.602564103,0.46875,0.5,1
9-DISTRITO FEDERAL-18-2118-B,DISTRITO FEDERAL,9,18,2118,1,B,0,0,0,0.107784431,0.28742515,0.28742515,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.222222222,0.444444444,0.333333333,0,0.38,0.512820513,0.5,0.362068966,1,0.345454545,0.512820513,0.453125,0.362068966,1
9-DISTRITO FEDERAL-18-2118-C1,DISTRITO FEDERAL,9,18,2118,1,C,0,0,0.111111111,0.107784431,0.28742515,0.28742515,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0.111111111,0,0.222222222,0.444444444,0.222222222,0,0.44,0.794871795,0.637931034,0.689655172,1,0.4,0.794871795,0.578125,0.689655172,1
9-DISTRITO FEDERAL-18-2119-B,DISTRITO FEDERAL,9,18,2119,1,B,0,1,0.888888889,0.12037037,0.277777778,0.277777778,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.555555556,0.222222222,0.111111111,0,0.4,0.743589744,0.655172414,0.655172414,1,0.363636364,0.743589744,0.59375,0.655172414,1
9-DISTRITO FEDERAL-18-2119-C1,DISTRITO FEDERAL,9,18,2119,1,C,0,1,0.555555556,0.12037037,0.277777778,0.277777778,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.333333333,0.333333333,0.222222222,0.111111111,0,0.44,0.871794872,0.75862069,0.793103448,1,0.4,0.871794872,0.6875,0.793103448,1
9-DISTRITO FEDERAL-18-2120-B,DISTRITO FEDERAL,9,18,2120,1,B,0,1,0.555555556,0.108433735,0.246987952,0.240963855,0.857142857,0,0,1,0,1,0,1,0,0.888888889,0.111111111,0,0,0.333333333,0.222222222,0.333333333,0.111111111,0.48,0.653846154,0.655172414,0.465517241,1,0.436363636,0.653846154,0.59375,0.465517241,1
9-DISTRITO FEDERAL-18-2120-C1,DISTRITO FEDERAL,9,18,2120,1,C,0,1,0,0.108433735,0.246987952,0.240963855,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.333333333,0.444444444,0.111111111,0,0.4,0.679487179,0.706896552,0.568965517,1,0.363636364,0.679487179,0.640625,0.568965517,1
9-DISTRITO FEDERAL-18-2121-B,DISTRITO FEDERAL,9,18,2121,1,B,0,1,0.333333333,0.213483146,0.342696629,0.202247191,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.555555556,0.222222222,0,0.36,0.730769231,0.586206897,0.672413793,1,0.327272727,0.730769231,0.53125,0.672413793,1
9-DISTRITO FEDERAL-18-2121-C1,DISTRITO FEDERAL,9,18,2121,1,C,0,1,0.111111111,0.213483146,0.342696629,0.202247191,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.333333333,0.444444444,0.111111111,0,0.4,0.730769231,0.620689655,0.637931034,1,0.363636364,0.730769231,0.5625,0.637931034,1
9-DISTRITO FEDERAL-18-2122-B,DISTRITO FEDERAL,9,18,2122,1,B,0,0,0.111111111,0.181818182,0.310606061,0.310606061,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.222222222,0.333333333,0,0.5,0.705128205,0.655172414,0.517241379,1,0.454545455,0.705128205,0.59375,0.517241379,1
9-DISTRITO FEDERAL-18-2122-C1,DISTRITO FEDERAL,9,18,2122,1,C,0,0,0.222222222,0.181818182,0.310606061,0.310606061,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.48,0.743589744,0.706896552,0.586206897,1,0.436363636,0.743589744,0.640625,0.586206897,1
9-DISTRITO FEDERAL-18-2123-B,DISTRITO FEDERAL,9,18,2123,1,B,0,1,0.222222222,0.148148148,0.291666667,0.199074074,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.222222222,0.444444444,0.111111111,0,0.38,0.871794872,0.672413793,0.844827586,1,0.345454545,0.871794872,0.609375,0.844827586,1
9-DISTRITO FEDERAL-18-2123-C1,DISTRITO FEDERAL,9,18,2123,1,C,0,1,0.333333333,0.148148148,0.291666667,0.199074074,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.111111111,0.333333333,0.333333333,0,0.42,0.756410256,0.637931034,0.655172414,1,0.381818182,0.756410256,0.578125,0.655172414,1
9-DISTRITO FEDERAL-18-2123-C2,DISTRITO FEDERAL,9,18,2123,2,C,0,1,0.111111111,0.148148148,0.291666667,0.199074074,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.333333333,0.222222222,0.222222222,0.222222222,0,0.38,0.871794872,0.689655172,0.844827586,1,0.345454545,0.871794872,0.625,0.844827586,1
